"Date","DAT","Plant.ID","Plant.Name","Treatment","PID","RGB1_Plant_Avg_AREA_MM","RGB1_Plant_Avg_WIDTH_MM","RGB1_Plant_Avg_HEIGHT_MM"
"10/30/2023",80,"L9_C_12","L9","Control","RGB1",100765.1733,444.1499366,774.3939394
"10/30/2023",80,"L9_C_13","L9","Control","RGB1",84463.25384,388.7338169,824.8490073
"10/30/2023",80,"L9_C_14","L9","Control","RGB1",109908.4479,501.6185051,827.5193312
"10/30/2023",80,"L9_C_15","L9","Control","RGB1",93665.29706,438.5399096,836.7951933
"10/30/2023",80,"L9_C_16","L9","Control","RGB1",103485.4482,599.0414117,878.9582027
"10/30/2023",80,"L9_C_17","L9","Control","RGB1",117667.1239,599.0414117,838.0600836
"10/30/2023",80,"L9_C_18","L9","Control","RGB1",122104.4552,539.6572242,840.4493208
"10/30/2023",80,"L9_C_19","L9","Control","RGB1",100419.6389,434.7086717,833.5626959
"10/30/2023",80,"L9_C_2","L9","Control","RGB1",112765.5674,419.65738,807.1405433
"10/30/2023",80,"L9_C_20","L9","Control","RGB1",119056.6457,511.6070896,817.1191222
"10/30/2023",80,"L9_C_3","L9","Control","RGB1",99469.15037,445.6550657,790.2753396
"10/30/2023",80,"L9_C_4","L9","Control","RGB1",89088.35209,577.2854536,831.5950888
"10/30/2023",80,"L9_C_5","L9","Control","RGB1",111108.6258,508.1863415,863.6389759
"10/30/2023",80,"L9_C_6","L9","Control","RGB1",95642.50406,487.7986826,847.8981191
"10/30/2023",80,"L9_C_7","L9","Control","RGB1",92064.12401,448.5284942,808.9676071
"10/30/2023",80,"L9_C_8","L9","Control","RGB1",105450.8092,477.2627784,833.2816092
"10/30/2023",80,"L9_C_9","L9","Control","RGB1",106852.8308,465.221745,819.6489028
"10/30/2023",80,"L9_D_1","L9","Drought","RGB1",60598.27151,495.1874986,753.5935214
"10/30/2023",80,"L9_D_10","L9","Drought","RGB1",45957.94751,377.2401032,674.6081504
"10/30/2023",80,"L9_D_11","L9","Drought","RGB1",69290.39778,591.2421059,793.6483803
"10/30/2023",80,"L9_D_12","L9","Drought","RGB1",67285.22958,577.9696032,703.4195402
"10/30/2023",80,"L9_D_13","L9","Drought","RGB1",39703.29193,342.6221322,660.9754441
"10/30/2023",80,"L9_D_14","L9","Drought","RGB1",46557.17107,366.704199,740.8040752
"10/30/2023",80,"L9_D_15","L9","Drought","RGB1",68553.06049,509.8283006,681.3542319
"10/30/2023",80,"L9_D_16","L9","Drought","RGB1",56573.35836,486.5672133,750.361024
"10/30/2023",80,"L9_D_17","L9","Drought","RGB1",39750.29137,339.6118739,665.7539185
"10/30/2023",80,"L9_D_18","L9","Drought","RGB1",45109.68848,364.7885801,721.5496342
"10/30/2023",80,"L9_D_19","L9","Drought","RGB1",77542.1832,594.3891942,788.0266457
"10/30/2023",80,"L9_D_2","L9","Drought","RGB1",75563.09161,583.1691404,691.6138976
"10/30/2023",80,"L9_D_20","L9","Drought","RGB1",74545.18077,596.1679832,760.761233
"10/30/2023",80,"L9_D_3","L9","Drought","RGB1",43287.94115,368.7566479,695.1274817
"10/30/2023",80,"L9_D_4","L9","Drought","RGB1",80046.61463,555.5294955,739.3986416
"10/30/2023",80,"L9_D_5","L9","Drought","RGB1",43300.67176,473.9788602,683.3218391
"10/30/2023",80,"L9_D_6","L9","Drought","RGB1",55089.06851,567.0232092,753.3124347
"10/30/2023",80,"L9_D_7","L9","Drought","RGB1",41760.80566,375.1876544,622.6071055
"10/30/2023",80,"L9_D_8","L9","Drought","RGB1",44713.7317,351.1055876,642.4237199
"10/30/2023",80,"L9_D_9","L9","Drought","RGB1",41924.45754,396.8067825,664.0673981
"11/2/2023",83,"L3_C_1","L3","Control","RGB1",118546.9979,599.0414117,799.5512016
"11/2/2023",83,"L3_C_2","L3","Control","RGB1",108166.392,598.7677518,865.4660397
"11/2/2023",83,"L3_C_3","L3","Control","RGB1",78431.13405,534.0471973,812.9028213
"11/2/2023",83,"L3_C_4","L3","Control","RGB1",58065.03273,434.0245221,787.745559
"11/2/2023",83,"L3_C_5","L3","Control","RGB1",109692.2198,599.0414117,813.183908
"11/2/2023",83,"L3_C_6","L3","Control","RGB1",134722.8419,539.2467344,893.1530825
"11/2/2023",83,"L3_C_7","L3","Control","RGB1",127988.6921,580.5693718,874.8824451
"11/2/2023",83,"L3_C_8","L3","Control","RGB1",110039.7541,593.9787044,875.7257053
"11/2/2023",83,"L3_C_9","L3","Control","RGB1",136674.28,538.4257549,922.6671891
"11/2/2023",83,"L3_D_1","L3","Drought","RGB1",57292.31125,459.6117181,760.4801463
"11/2/2023",83,"L3_D_2","L3","Drought","RGB1",58325.68344,444.5604263,680.5109718
"11/2/2023",83,"L3_D_3","L3","Drought","RGB1",77761.02672,457.5592692,753.452978
"11/2/2023",83,"L3_D_4","L3","Drought","RGB1",66554.85375,511.0597699,767.9289446
"11/2/2023",83,"L3_D_5","L3","Drought","RGB1",79277.73926,454.1385211,757.5287356
"11/2/2023",83,"L3_D_6","L3","Drought","RGB1",74469.45091,451.6755824,651.9806687
"11/2/2023",83,"L3_D_7","L3","Drought","RGB1",70470.53744,468.6424931,751.0637408
"11/2/2023",83,"L3_D_8","L3","Drought","RGB1",78767.05309,444.2867665,708.7601881
"11/2/2023",83,"L3_D_9","L3","Drought","RGB1",72296.2078,450.1704533,755.5611285
"11/2/2023",83,"L1_C_1","L1","Control","RGB1",113413.0597,585.0847593,839.1844305
"11/2/2023",83,"L1_C_10","L1","Control","RGB1",115985.0672,478.7679076,836.0924765
"11/2/2023",83,"L1_C_11","L1","Control","RGB1",140430.3887,574.1383653,1086.681296
"11/2/2023",83,"L1_C_12","L1","Control","RGB1",131275.1142,580.8430316,969.0464994
"11/2/2023",83,"L1_C_13","L1","Control","RGB1",118943.647,583.0323104,1071.924242
"11/2/2023",83,"L1_C_14","L1","Control","RGB1",137556.3463,599.0414117,1060.54023
"11/2/2023",83,"L1_C_15","L1","Control","RGB1",147216.6917,590.6947862,1031.30721
"11/2/2023",83,"L1_C_16","L1","Control","RGB1",143643.3501,599.0414117,1071.643156
"11/2/2023",83,"L1_C_17","L1","Control","RGB1",141975.4855,571.9490865,1070.659352
"11/2/2023",83,"L1_C_18","L1","Control","RGB1",113047.2564,483.1464652,814.4487983
"11/2/2023",83,"L1_C_19","L1","Control","RGB1",134224.2326,563.0551414,1045.642633
"11/2/2023",83,"L1_C_2","L1","Control","RGB1",139911.7026,599.0414117,1100.454545
"11/2/2023",83,"L1_C_20","L1","Control","RGB1",133615.3168,572.7700661,1030.182863
"11/2/2023",83,"L1_C_3","L1","Control","RGB1",142230.2132,599.0414117,1014.020376
"11/2/2023",83,"L1_C_4","L1","Control","RGB1",146967.2332,589.0528271,1060.821317
"11/2/2023",83,"L1_C_5","L1","Control","RGB1",117061.5158,536.7837958,798.2863114
"11/2/2023",83,"L1_C_6","L1","Control","RGB1",139795.1271,528.9844901,975.6520376
"11/2/2023",83,"L1_C_7","L1","Control","RGB1",87561.60121,475.2103295,851.5522466
"11/2/2023",83,"L1_C_8","L1","Control","RGB1",135110.7988,567.433699,1089.492163
"11/2/2023",83,"L1_C_9","L1","Control","RGB1",113849.3621,599.0414117,1001.371473
"11/2/2023",83,"L1_D_1","L1","Drought","RGB1",81782.97837,452.2229021,945.5757575
"11/2/2023",83,"L1_D_10","L1","Drought","RGB1",82293.62608,511.3334297,801.7998955
"11/2/2023",83,"L1_D_11","L1","Drought","RGB1",66552.12301,485.1989141,805.7351097
"11/2/2023",83,"L1_D_12","L1","Drought","RGB1",47669.00386,314.7088275,688.1003134
"11/2/2023",83,"L1_D_13","L1","Drought","RGB1",50094.05163,390.512606,716.3495297
"11/2/2023",83,"L1_D_14","L1","Drought","RGB1",83784.60815,415.962972,862.9362591
"11/2/2023",83,"L1_D_15","L1","Drought","RGB1",49840.82391,412.5422239,691.7544409
"11/2/2023",83,"L1_D_16","L1","Drought","RGB1",46398.17299,349.6004584,673.0621734
"11/2/2023",83,"L1_D_17","L1","Drought","RGB1",78840.93682,494.366519,846.9143155
"11/2/2023",83,"L1_D_18","L1","Drought","RGB1",45169.07238,345.7692205,664.4890282
"11/2/2023",83,"L1_D_19","L1","Drought","RGB1",52619.67512,284.7430739,707.4952978
"11/2/2023",83,"L1_D_2","L1","Drought","RGB1",86176.88709,520.6378646,848.4602925
"11/2/2023",83,"L1_D_20","L1","Drought","RGB1",74368.5675,595.7574935,872.7742946
"11/2/2023",83,"L1_D_3","L1","Drought","RGB1",81209.10065,574.0015354,801.3782654
"11/2/2023",83,"L1_D_4","L1","Drought","RGB1",45318.10905,331.1284185,699.0626959
"11/2/2023",83,"L1_D_5","L1","Drought","RGB1",82022.8601,508.8704911,831.8761755
"11/2/2023",83,"L1_D_6","L1","Drought","RGB1",72212.93957,444.4235964,800.5350052
"11/2/2023",83,"L1_D_7","L1","Drought","RGB1",77910.10185,459.8853779,868.5579937
"11/2/2023",83,"L1_D_8","L1","Drought","RGB1",74748.44755,476.0313091,830.6112852
"11/2/2023",83,"L1_D_9","L1","Drought","RGB1",78466.24901,490.808941,812.0595611
"11/2/2023",83,"L2_C_1","L2","Control","RGB1",90018.99475,540.067714,885.8448275
"11/2/2023",83,"L2_C_2","L2","Control","RGB1",101936.0438,594.2523643,752.8908046
"11/2/2023",83,"L2_C_3","L2","Control","RGB1",106797.6007,466.8637041,917.8887147
"11/2/2023",83,"L2_C_4","L2","Control","RGB1",107173.1347,571.128107,824.5679205
"11/2/2023",83,"L2_C_5","L2","Control","RGB1",98949.81046,569.7598077,868.1363636
"11/2/2023",83,"L2_C_6","L2","Control","RGB1",101978.851,551.4245978,787.745559
"11/2/2023",83,"L2_C_7","L2","Control","RGB1",92294.96738,518.3117559,851.4117032
"11/2/2023",83,"L2_C_8","L2","Control","RGB1",103285.8353,561.8236721,736.4472309
"11/2/2023",83,"L2_C_9","L2","Control","RGB1",95249.39341,516.1224771,670.8134796
"11/2/2023",83,"L2_D_1","L2","Drought","RGB1",45792.4495,377.1032733,626.5423197
"11/2/2023",83,"L2_D_2","L2","Drought","RGB1",47385.12266,359.7258728,638.6290491
"11/2/2023",83,"L2_D_3","L2","Drought","RGB1",33987.74526,275.0281493,698.5005224
"11/2/2023",83,"L2_D_4","L2","Drought","RGB1",44553.04132,312.9300385,645.7967607
"11/2/2023",83,"L2_D_5","L2","Drought","RGB1",47043.70369,428.2776653,663.9268547
"11/2/2023",83,"L2_D_6","L2","Drought","RGB1",36312.75577,464.4007655,540.2486938
"11/2/2023",83,"L2_D_7","L2","Drought","RGB1",41158.08213,350.0109482,626.9639498
"11/2/2023",83,"L2_D_8","L2","Drought","RGB1",47969.73102,293.0896994,735.4634273
"11/2/2023",83,"L2_D_9","L2","Drought","RGB1",55189.52884,484.5147644,703.1384535
"11/2/2023",83,"L5_C_1","L5","Control","RGB1",89182.15865,475.6208193,832.5788923
"11/2/2023",83,"L5_C_2","L5","Control","RGB1",135440.7179,556.487305,865.0444096
"11/2/2023",83,"L5_C_3","L5","Control","RGB1",138270.9147,535.5523265,869.6823406
"11/2/2023",83,"L5_C_4","L5","Control","RGB1",56130.05599,382.1659805,740.1013584
"11/2/2023",83,"L5_C_5","L5","Control","RGB1",106357.4522,544.9935913,844.1034482
"11/2/2023",83,"L5_C_6","L5","Control","RGB1",137553.731,563.1919713,882.6123302
"11/2/2023",83,"L5_C_7","L5","Control","RGB1",82237.47291,545.4040811,740.8040752
"11/2/2023",83,"L5_C_8","L5","Control","RGB1",147261.8835,544.8567614,886.6880877
"11/2/2023",83,"L5_C_9","L5","Control","RGB1",104290.8616,562.2341618,747.26907
"11/2/2023",83,"L5_D_1","L5","Drought","RGB1",42543.4501,355.2104853,689.084117
"11/2/2023",83,"L5_D_2","L5","Drought","RGB1",72174.97849,386.9550279,744.0365726
"11/2/2023",83,"L5_D_3","L5","Drought","RGB1",47522.54408,375.5981441,664.2079415
"11/2/2023",83,"L5_D_4","L5","Drought","RGB1",40263.43904,293.6370191,657.88349
"11/2/2023",83,"L5_D_5","L5","Drought","RGB1",78419.94188,445.6550657,727.8740857
"11/2/2023",83,"L5_D_6","L5","Drought","RGB1",63783.50245,367.1146888,656.4780564
"11/2/2023",83,"L5_D_7","L5","Drought","RGB1",47202.54793,353.7053561,690.630094
"11/2/2023",83,"L5_D_8","L5","Drought","RGB1",42871.25385,347.8216694,667.4404388
"11/2/2023",83,"L5_D_9","L5","Drought","RGB1",34347.9717,348.9163088,666.3160919
"11/2/2023",83,"L4_C_1","L4","Control","RGB1",80788.75955,421.5729989,763.1504702
"11/2/2023",83,"L4_C_2","L4","Control","RGB1",73399.34839,389.6916264,766.945141
"11/2/2023",83,"L4_C_3","L4","Control","RGB1",98276.20317,490.1247914,783.3887147
"11/2/2023",83,"L4_C_4","L4","Control","RGB1",94433.7109,373.1352055,842.838558
"11/2/2023",83,"L4_C_5","L4","Control","RGB1",96612.91548,428.9618149,796.0376175
"11/2/2023",83,"L4_C_6","L4","Control","RGB1",93586.87493,457.6960991,784.0914315
"11/2/2023",83,"L4_C_7","L4","Control","RGB1",98687.429,506.9548721,781.2805642
"11/2/2023",83,"L4_C_8","L4","Control","RGB1",98349.27922,541.1623534,784.9346917
"11/2/2023",83,"L4_C_9","L4","Control","RGB1",93657.951,442.0974877,751.3448276
"11/2/2023",83,"L4_D_1","L4","Drought","RGB1",50917.58019,298.4260664,617.5475444
"11/2/2023",83,"L4_D_2","L4","Drought","RGB1",46428.0957,297.331427,630.6180773
"11/2/2023",83,"L4_D_3","L4","Drought","RGB1",51045.15558,313.6141881,645.7967607
"11/2/2023",83,"L4_D_4","L4","Drought","RGB1",39542.0631,331.8125681,641.5804597
"11/2/2023",83,"L4_D_5","L4","Drought","RGB1",33012.91082,295.9631278,627.3855799
"11/2/2023",83,"L4_D_6","L4","Drought","RGB1",47545.42842,319.6347048,605.6013584
"11/2/2023",83,"L4_D_7","L4","Drought","RGB1",47447.77575,309.7829502,611.3636363
"11/2/2023",83,"L4_D_8","L4","Drought","RGB1",39574.3704,365.6095596,629.2126437
"11/2/2023",83,"L4_D_9","L4","Drought","RGB1",44046.93202,326.613031,627.6666666
"11/2/2023",83,"L7_C_1","L7","Control","RGB1",108308.6595,551.2877678,815.0109718
"11/2/2023",83,"L7_C_10","L7","Control","RGB1",81357.44503,530.4896192,761.4639498
"11/2/2023",83,"L7_C_11","L7","Control","RGB1",80370.22612,596.578473,877.6933124
"11/2/2023",83,"L7_C_12","L7","Control","RGB1",121760.267,513.3858786,867.2931034
"11/2/2023",83,"L7_C_13","L7","Control","RGB1",79123.58726,594.799684,828.5031348
"11/2/2023",83,"L7_C_14","L7","Control","RGB1",128257.3812,540.8886935,866.5903866
"11/2/2023",83,"L7_C_15","L7","Control","RGB1",121963.9184,593.2945548,828.7842215
"11/2/2023",83,"L7_C_16","L7","Control","RGB1",58825.83128,454.1385211,746.7068965
"11/2/2023",83,"L7_C_17","L7","Control","RGB1",100088.1814,585.9057389,881.4879832
"11/2/2023",83,"L7_C_18","L7","Control","RGB1",52351.75526,466.8637041,761.6044932
"11/2/2023",83,"L7_C_19","L7","Control","RGB1",64706.8375,505.312913,855.6280041
"11/2/2023",83,"L7_C_2","L7","Control","RGB1",120554.2046,546.3618905,848.6008359
"11/2/2023",83,"L7_C_20","L7","Control","RGB1",119745.3682,556.487305,818.1029258
"11/2/2023",83,"L7_C_3","L7","Control","RGB1",121322.5415,543.0779723,839.1844305
"11/2/2023",83,"L7_C_4","L7","Control","RGB1",67207.19206,590.2842965,793.507837
"11/2/2023",83,"L7_C_5","L7","Control","RGB1",124518.7723,535.0050068,854.3631139
"11/2/2023",83,"L7_C_6","L7","Control","RGB1",121644.3069,536.5101359,831.5950888
"11/2/2023",83,"L7_C_7","L7","Control","RGB1",114000.5141,565.1075903,815.1515151
"11/2/2023",83,"L7_C_8","L7","Control","RGB1",122241.492,567.7073588,867.8552769
"11/2/2023",83,"L7_C_9","L7","Control","RGB1",85948.08215,591.2421059,755.4205851
"11/2/2023",83,"L7_D_1","L7","Drought","RGB1",36917.17158,409.9424553,624.8557993
"11/2/2023",83,"L7_D_10","L7","Drought","RGB1",25739.26749,243.4204366,587.330721
"11/2/2023",83,"L7_D_11","L7","Drought","RGB1",66815.88907,457.5592692,684.7272727
"11/2/2023",83,"L7_D_12","L7","Drought","RGB1",35601.03355,333.0440375,653.3861024
"11/2/2023",83,"L7_D_13","L7","Drought","RGB1",38178.38719,334.2755068,648.7481713
"11/2/2023",83,"L7_D_14","L7","Drought","RGB1",27045.52102,261.6188166,629.2126437
"11/2/2023",83,"L7_D_15","L7","Drought","RGB1",67175.84628,526.1110616,676.4352142
"11/2/2023",83,"L7_D_16","L7","Drought","RGB1",33742.40205,369.1671377,602.9310345
"11/2/2023",83,"L7_D_17","L7","Drought","RGB1",61022.18949,517.6276063,573.1358411
"11/2/2023",83,"L7_D_18","L7","Drought","RGB1",69258.47509,469.4634727,708.9007314
"11/2/2023",83,"L7_D_19","L7","Drought","RGB1",68271.6408,514.3436881,692.3166144
"11/2/2023",83,"L7_D_2","L7","Drought","RGB1",45824.37219,381.0713411,704.5438871
"11/2/2023",83,"L7_D_20","L7","Drought","RGB1",37015.01656,402.9641291,556.6922675
"11/2/2023",83,"L7_D_3","L7","Drought","RGB1",36080.18164,416.2366319,635.6776384
"11/2/2023",83,"L7_D_4","L7","Drought","RGB1",79324.431,465.0849151,749.2366771
"11/2/2023",83,"L7_D_5","L7","Drought","RGB1",71613.86985,475.2103295,702.1546499
"11/2/2023",83,"L7_D_6","L7","Drought","RGB1",16549.72412,323.8764325,584.3793103
"11/2/2023",83,"L7_D_7","L7","Drought","RGB1",67458.57365,499.839716,696.2518286
"11/2/2023",83,"L7_D_8","L7","Drought","RGB1",30049.06184,309.2356305,648.8887147
"11/2/2023",83,"L7_D_9","L7","Drought","RGB1",36181.37273,354.5263357,620.9205851
"11/2/2023",83,"L8_C_1","L8","Control","RGB1",136229.2469,580.4325419,1073.751306
"11/2/2023",83,"L8_C_10","L8","Control","RGB1",107913.6642,441.550168,844.6656217
"11/2/2023",83,"L8_C_11","L8","Control","RGB1",123076.5589,520.6378646,905.5208986
"11/2/2023",83,"L8_C_12","L8","Control","RGB1",120502.3591,586.8635483,906.7857889
"11/2/2023",83,"L8_C_13","L8","Control","RGB1",128329.3419,593.2945548,973.2628004
"11/2/2023",83,"L8_C_14","L8","Control","RGB1",111311.7772,599.0414117,1044.518286
"11/2/2023",83,"L8_C_15","L8","Control","RGB1",127256.1625,500.7975255,899.0559038
"11/2/2023",83,"L8_C_16","L8","Control","RGB1",125493.4144,545.1304212,883.8772204
"11/2/2023",83,"L8_C_17","L8","Control","RGB1",91759.28152,502.8499744,837.07628
"11/2/2023",83,"L8_C_18","L8","Control","RGB1",124312.4671,579.6115623,913.391327
"11/2/2023",83,"L8_C_19","L8","Control","RGB1",74039.60992,350.5582679,793.7889237
"11/2/2023",83,"L8_C_2","L8","Control","RGB1",103954.6734,543.625292,821.7570533
"11/2/2023",83,"L8_C_20","L8","Control","RGB1",109523.3757,585.632079,963.2842215
"11/2/2023",83,"L8_C_3","L8","Control","RGB1",137967.8029,563.739291,1024.701672
"11/2/2023",83,"L8_C_4","L8","Control","RGB1",133417.7423,544.9935913,1093.005747
"11/2/2023",83,"L8_C_5","L8","Control","RGB1",111464.9292,516.396137,793.7889237
"11/2/2023",83,"L8_C_6","L8","Control","RGB1",113299.4841,551.014108,829.6274817
"11/2/2023",83,"L8_C_7","L8","Control","RGB1",127141.2408,538.6994147,867.7147335
"11/2/2023",83,"L8_C_8","L8","Control","RGB1",138349.2214,515.5751574,1092.30303
"11/2/2023",83,"L8_C_9","L8","Control","RGB1",128434.1099,544.8567614,1031.447753
"11/2/2023",83,"L8_D_1","L8","Drought","RGB1",52430.63893,362.4624713,718.3171369
"11/2/2023",83,"L8_D_10","L8","Drought","RGB1",67238.80706,470.1476223,797.0214211
"11/2/2023",83,"L8_D_11","L8","Drought","RGB1",52833.21101,313.751018,682.1974921
"11/2/2023",83,"L8_D_12","L8","Drought","RGB1",48355.41869,334.9596564,702.2951933
"11/2/2023",83,"L8_D_13","L8","Drought","RGB1",84157.75751,539.9308841,953.5867293
"11/2/2023",83,"L8_D_14","L8","Drought","RGB1",64221.84333,396.2594628,742.4905956
"11/2/2023",83,"L8_D_15","L8","Drought","RGB1",76726.88531,408.4373261,862.9362591
"11/2/2023",83,"L8_D_16","L8","Drought","RGB1",68629.52111,428.824985,766.2424242
"11/2/2023",83,"L8_D_17","L8","Drought","RGB1",50548.1231,488.893322,656.4780564
"11/2/2023",83,"L8_D_18","L8","Drought","RGB1",38812.37956,314.5719976,590.9848485
"11/2/2023",83,"L8_D_19","L8","Drought","RGB1",78081.25364,477.2627784,857.876698
"11/2/2023",83,"L8_D_2","L8","Drought","RGB1",71470.29465,441.1396782,779.3129571
"11/2/2023",83,"L8_D_20","L8","Drought","RGB1",49912.47689,310.4670998,719.4414838
"11/2/2023",83,"L8_D_3","L8","Drought","RGB1",71393.79557,466.1795545,769.1938349
"11/2/2023",83,"L8_D_4","L8","Drought","RGB1",49620.78809,316.4876165,703.9817137
"11/2/2023",83,"L8_D_5","L8","Drought","RGB1",73570.65402,502.5763145,804.7513061
"11/2/2023",83,"L8_D_6","L8","Drought","RGB1",50472.624,317.7190859,712.6954023
"11/2/2023",83,"L8_D_7","L8","Drought","RGB1",72014.28811,498.060927,845.3683385
"11/2/2023",83,"L8_D_8","L8","Drought","RGB1",75046.36705,449.0758139,822.7408568
"11/2/2023",83,"L8_D_9","L8","Drought","RGB1",86646.88144,422.6676383,867.7147335
"11/2/2023",83,"L6_C_1","L6","Control","RGB1",109219.9947,551.6982576,852.2549634
"11/2/2023",83,"L6_C_2","L6","Control","RGB1",116253.6794,556.0768152,872.4932079
"11/2/2023",83,"L6_C_3","L6","Control","RGB1",109545.4523,556.3504751,845.6494253
"11/2/2023",83,"L6_C_4","L6","Control","RGB1",120765.8943,567.433699,911.5642633
"11/2/2023",83,"L6_C_5","L6","Control","RGB1",111507.5056,567.1600391,872.2121212
"11/2/2023",83,"L6_C_6","L6","Control","RGB1",118265.2706,454.9595006,863.3578892
"11/2/2023",83,"L6_C_7","L6","Control","RGB1",105168.0819,572.7700661,783.3887147
"11/2/2023",83,"L6_C_8","L6","Control","RGB1",114778.0817,552.2455773,901.1640543
"11/2/2023",83,"L6_C_9","L6","Control","RGB1",121114.0825,585.632079,860.968652
"11/2/2023",83,"L6_D_1","L6","Drought","RGB1",59541.89959,427.3198558,659.2889237
"11/2/2023",83,"L6_D_2","L6","Drought","RGB1",64493.76314,422.6676383,670.1107628
"11/2/2023",83,"L6_D_3","L6","Drought","RGB1",63726.77236,407.3426867,687.6786834
"11/2/2023",83,"L6_D_4","L6","Drought","RGB1",60766.50025,404.0587685,631.8829676
"11/2/2023",83,"L6_D_5","L6","Drought","RGB1",60020.77845,391.4704154,702.4357366
"11/2/2023",83,"L6_D_6","L6","Drought","RGB1",56632.12688,437.7189301,716.7711598
"11/2/2023",83,"L6_D_7","L6","Drought","RGB1",65115.17875,390.2389461,722.6739812
"11/2/2023",83,"L6_D_8","L6","Drought","RGB1",58558.44988,427.3198558,694.2842215
"11/2/2023",83,"L6_D_9","L6","Drought","RGB1",62189.21392,413.2263735,709.0412748
"11/2/2023",83,"L6_C_10","L6","Control","RGB1",93954.83205,552.792897,838.2006269
"11/2/2023",83,"L6_C_11","L6","Control","RGB1",119342.6038,532.9525579,891.8881922
"11/2/2023",83,"L6_C_12","L6","Control","RGB1",116927.3636,559.4975633,891.1854754
"11/2/2023",83,"L6_C_13","L6","Control","RGB1",119722.5223,536.6469659,880.9258098
"11/2/2023",83,"L6_C_14","L6","Control","RGB1",120355.63,525.5637419,893.2936259
"11/2/2023",83,"L6_C_15","L6","Control","RGB1",124212.1221,566.6127194,853.3793103
"11/2/2023",83,"L6_C_16","L6","Control","RGB1",107605.1679,520.2273749,876.7095088
"11/2/2023",83,"L6_C_18","L6","Control","RGB1",119777.7524,475.0734996,861.3902821
"11/2/2023",83,"L6_D_10","L6","Drought","RGB1",58161.45465,391.7440753,713.1170324
"11/2/2023",83,"L6_D_11","L6","Drought","RGB1",61234.68693,419.2468902,681.4947753
"11/2/2023",83,"L6_D_12","L6","Drought","RGB1",61008.88196,383.3974499,713.9602925
"11/2/2023",83,"L6_D_13","L6","Drought","RGB1",59392.47831,452.3597321,694.5653082
"11/2/2023",83,"L6_D_14","L6","Drought","RGB1",61057.22753,407.0690269,764.9775339
"11/2/2023",83,"L6_D_15","L6","Drought","RGB1",65891.78479,394.070184,654.791536
"11/2/2023",83,"L6_D_16","L6","Drought","RGB1",62933.58959,396.2594628,693.3004179
"11/2/2023",83,"L6_D_17","L6","Drought","RGB1",62134.25304,393.2492045,670.2513061
"11/2/2023",83,"L6_D_18","L6","Drought","RGB1",62847.05217,384.2184294,684.446186
"11/2/2023",83,"L9_C_1","L9","Control","RGB1",104605.0886,477.5364383,753.5935214
"11/2/2023",83,"L9_C_10","L9","Control","RGB1",97164.79346,432.6562229,820.6327063
"11/2/2023",83,"L9_C_11","L9","Control","RGB1",106590.7571,436.3506308,821.1948798
"11/2/2023",83,"L9_C_12","L9","Control","RGB1",99312.88302,449.2126438,767.9289446
"11/2/2023",83,"L9_C_13","L9","Control","RGB1",83592.30277,387.3655177,841.1520376
"11/2/2023",83,"L9_C_14","L9","Control","RGB1",109736.5269,518.8590756,813.0433646
"11/2/2023",83,"L9_C_15","L9","Control","RGB1",91217.98033,430.3301141,827.8004179
"11/2/2023",83,"L9_C_16","L9","Control","RGB1",103655.9077,592.3367453,878.3960292
"11/2/2023",83,"L9_C_17","L9","Control","RGB1",117187.5143,578.7905828,836.6546499
"11/2/2023",83,"L9_C_18","L9","Control","RGB1",123218.0572,518.5854158,843.4007314
"11/2/2023",83,"L9_C_19","L9","Control","RGB1",99594.99501,432.5193929,824.5679205
"11/2/2023",83,"L9_C_2","L9","Control","RGB1",111632.5426,405.2902379,806.5783699
"11/2/2023",83,"L9_C_20","L9","Control","RGB1",113696.9793,501.755335,806.7189132
"11/2/2023",83,"L9_C_3","L9","Control","RGB1",94865.70571,437.9925899,787.3239289
"11/2/2023",83,"L9_C_4","L9","Control","RGB1",90499.18128,547.7301898,860.5470219
"11/2/2023",83,"L9_C_5","L9","Control","RGB1",107379.9399,505.7234028,855.9090909
"11/2/2023",83,"L9_C_6","L9","Control","RGB1",93023.1894,462.4851465,812.7622779
"11/2/2023",83,"L9_C_7","L9","Control","RGB1",86590.4975,450.3072832,794.7727272
"11/2/2023",83,"L9_C_8","L9","Control","RGB1",101715.8926,439.4977191,819.6489028
"11/2/2023",83,"L9_C_9","L9","Control","RGB1",103624.8312,446.0655555,823.3030303
"11/2/2023",83,"L9_D_1","L9","Drought","RGB1",58793.1009,453.4543715,737.5715778
"11/2/2023",83,"L9_D_10","L9","Drought","RGB1",43119.7124,309.0988006,665.3322884
"11/2/2023",83,"L9_D_11","L9","Drought","RGB1",61606.75938,537.1942856,811.9190177
"11/2/2023",83,"L9_D_12","L9","Drought","RGB1",60302.27507,490.6721111,708.6196447
"11/2/2023",83,"L9_D_13","L9","Drought","RGB1",38094.19589,317.445426,658.5862069
"11/2/2023",83,"L9_D_14","L9","Drought","RGB1",44149.00772,276.3964485,738.5553814
"11/2/2023",83,"L9_D_15","L9","Drought","RGB1",63549.12065,514.8910078,676.7163009
"11/2/2023",83,"L9_D_16","L9","Drought","RGB1",54599.92054,420.7520194,744.4582027
"11/2/2023",83,"L9_D_17","L9","Drought","RGB1",39154.22161,331.9493981,669.829676
"11/2/2023",83,"L9_D_18","L9","Drought","RGB1",43272.1721,314.7088275,724.2199582
