"Date","DAT","Plant.ID","Plant.Name","Treatment","PID","RGB1.RGB2_Plant_Volume"
"10/26/2023",76,"L9_C_20","L9","Control","RGB1/RGB2",38453135.41
"10/26/2023",76,"L8_D_20","L8","Drought","RGB1/RGB2",9059148.206
"10/26/2023",76,"L8_D_3","L8","Drought","RGB1/RGB2",18242583.15
"10/26/2023",76,"L3_C_8","L3","Control","RGB1/RGB2",38644501.51
"10/26/2023",76,"L8_D_13","L8","Drought","RGB1/RGB2",22811485.17
"10/26/2023",76,"L7_C_10","L7","Control","RGB1/RGB2",24308218.58
"10/26/2023",76,"L7_C_17","L7","Control","RGB1/RGB2",31446907.1
"10/26/2023",76,"L9_C_8","L9","Control","RGB1/RGB2",31896785.5
"10/26/2023",76,"L6_C_1","L6","Control","RGB1/RGB2",34758137.88
"10/26/2023",76,"L1_C_11","L1","Control","RGB1/RGB2",50100198.29
"10/26/2023",76,"L1_C_18","L1","Control","RGB1/RGB2",35166070.01
"10/26/2023",76,"L8_D_5","L8","Drought","RGB1/RGB2",20222060.34
"10/26/2023",76,"L9_D_17","L9","Drought","RGB1/RGB2",6731051.77
"10/26/2023",76,"L9_D_19","L9","Drought","RGB1/RGB2",17655760.02
"10/26/2023",76,"L7_C_15","L7","Control","RGB1/RGB2",44577602.39
"10/26/2023",76,"L1_C_14","L1","Control","RGB1/RGB2",51277332.3
"10/26/2023",76,"L3_C_7","L3","Control","RGB1/RGB2",48603165.01
"10/26/2023",76,"L9_D_13","L9","Drought","RGB1/RGB2",6221948.112
"10/26/2023",76,"L1_C_1","L1","Control","RGB1/RGB2",41935608.44
"10/26/2023",76,"L2_D_1","L2","Drought","RGB1/RGB2",8652225.121
"10/26/2023",76,"L8_C_13","L8","Control","RGB1/RGB2",42775765.06
"10/26/2023",76,"L7_C_4","L7","Control","RGB1/RGB2",16806552.54
"10/26/2023",76,"L4_D_3","L4","Drought","RGB1/RGB2",9961076.523
"10/26/2023",76,"L7_C_12","L7","Control","RGB1/RGB2",40268130.36
"10/26/2023",76,"L2_D_7","L2","Drought","RGB1/RGB2",7353342.711
"10/26/2023",76,"L6_D_3","L6","Drought","RGB1/RGB2",15736541.42
"10/26/2023",76,"L1_D_1","L1","Drought","RGB1/RGB2",22915156.47
"10/26/2023",76,"L1_D_2","L1","Drought","RGB1/RGB2",24183990.27
"10/26/2023",76,"L7_D_5","L7","Drought","RGB1/RGB2",20700798.79
"10/26/2023",76,"L8_D_19","L8","Drought","RGB1/RGB2",21007288.09
"10/26/2023",76,"L2_D_6","L2","Drought","RGB1/RGB2",6681718.813
"10/26/2023",76,"L2_D_3","L2","Drought","RGB1/RGB2",4933025.197
"10/26/2023",76,"L7_D_17","L7","Drought","RGB1/RGB2",15809501.9
"10/26/2023",76,"L1_D_12","L1","Drought","RGB1/RGB2",10054290.52
"10/26/2023",76,"L5_C_3","L5","Control","RGB1/RGB2",51385059.74
"10/26/2023",76,"L1_D_13","L1","Drought","RGB1/RGB2",9545419.149
"10/26/2023",76,"L3_D_1","L3","Drought","RGB1/RGB2",13589507.41
"10/26/2023",76,"L6_D_7","L6","Drought","RGB1/RGB2",16247062.31
"10/26/2023",76,"L8_D_16","L8","Drought","RGB1/RGB2",16807267.09
"10/26/2023",76,"L9_C_15","L9","Control","RGB1/RGB2",27818898.14
"10/26/2023",76,"L3_C_5","L3","Control","RGB1/RGB2",39957221.72
"10/26/2023",76,"L8_D_7","L8","Drought","RGB1/RGB2",20477670.23
"10/26/2023",76,"L7_D_4","L7","Drought","RGB1/RGB2",22249487.55
"10/26/2023",76,"L7_D_7","L7","Drought","RGB1/RGB2",19264735.11
"10/26/2023",76,"L3_C_1","L3","Control","RGB1/RGB2",42074144.77
"10/26/2023",76,"L1_C_4","L1","Control","RGB1/RGB2",54281821.55
"10/26/2023",76,"L7_C_9","L7","Control","RGB1/RGB2",26750858.69
"10/26/2023",76,"L7_C_13","L7","Control","RGB1/RGB2",23466904.3
"10/26/2023",76,"L1_D_20","L1","Drought","RGB1/RGB2",20770373.77
"10/26/2023",76,"L5_D_7","L5","Drought","RGB1/RGB2",9437337.9
"10/26/2023",76,"L7_C_7","L7","Control","RGB1/RGB2",37113210.48
"10/26/2023",76,"L9_D_18","L9","Drought","RGB1/RGB2",7084068.242
"10/26/2023",76,"L7_D_9","L7","Drought","RGB1/RGB2",6143977.364
"10/26/2023",76,"L1_D_4","L1","Drought","RGB1/RGB2",8551412.955
"10/26/2023",76,"L2_C_6","L2","Control","RGB1/RGB2",33938443.34
"10/26/2023",76,"L4_C_2","L4","Control","RGB1/RGB2",21790699.68
"10/26/2023",76,"L7_C_18","L7","Control","RGB1/RGB2",11460041.91
"10/26/2023",76,"L6_C_9","L6","Control","RGB1/RGB2",40841060.62
"10/26/2023",76,"L9_C_2","L9","Control","RGB1/RGB2",32379738.47
"10/26/2023",76,"L6_D_10","L6","Drought","RGB1/RGB2",13331288.64
"10/26/2023",76,"L8_D_9","L8","Drought","RGB1/RGB2",24033974.73
"10/26/2023",76,"L3_D_6","L3","Drought","RGB1/RGB2",21570884.21
"10/26/2023",76,"L8_D_6","L8","Drought","RGB1/RGB2",9105960.531
"10/26/2023",76,"L6_C_4","L6","Control","RGB1/RGB2",39846880.82
"10/26/2023",76,"L8_D_11","L8","Drought","RGB1/RGB2",10106485.85
"10/26/2023",76,"L6_D_16","L6","Drought","RGB1/RGB2",15332959.99
"10/26/2023",76,"L6_C_14","L6","Control","RGB1/RGB2",41401128.21
"10/26/2023",76,"L3_C_3","L3","Control","RGB1/RGB2",20898102.17
"10/26/2023",76,"L1_C_2","L1","Control","RGB1/RGB2",53555104.1
"10/26/2023",76,"L7_C_19","L7","Control","RGB1/RGB2",18337455.11
"10/26/2023",76,"L8_C_19","L8","Control","RGB1/RGB2",21312103.56
"10/26/2023",76,"L8_C_15","L8","Control","RGB1/RGB2",46075763.65
"10/26/2023",76,"L7_D_10","L7","Drought","RGB1/RGB2",3743376.447
"10/26/2023",76,"L9_C_4","L9","Control","RGB1/RGB2",28076133.29
"10/26/2023",76,"L5_C_1","L5","Control","RGB1/RGB2",28289582.39
"10/26/2023",76,"L6_C_12","L6","Control","RGB1/RGB2",39291003.41
"10/26/2023",76,"L9_D_4","L9","Drought","RGB1/RGB2",20378005.96
"10/26/2023",76,"L2_D_4","L2","Drought","RGB1/RGB2",7931061.13
"10/26/2023",76,"L9_D_5","L9","Drought","RGB1/RGB2",6769984.417
"10/26/2023",76,"L8_D_17","L8","Drought","RGB1/RGB2",8589521.831
"10/26/2023",76,"L2_C_2","L2","Control","RGB1/RGB2",32564067.59
"10/26/2023",76,"L1_C_15","L1","Control","RGB1/RGB2",55444412.28
"10/26/2023",76,"L7_D_19","L7","Drought","RGB1/RGB2",19704066.95
"10/26/2023",76,"L1_C_19","L1","Control","RGB1/RGB2",49777183.71
"10/26/2023",76,"L9_D_3","L9","Drought","RGB1/RGB2",7135005.724
"10/26/2023",76,"L9_C_19","L9","Control","RGB1/RGB2",31302915.43
"10/26/2023",76,"L1_C_16","L1","Control","RGB1/RGB2",55137298.95
"10/26/2023",76,"L8_C_4","L8","Control","RGB1/RGB2",45769893.09
"10/26/2023",76,"L4_D_1","L4","Drought","RGB1/RGB2",9756921.446
"10/26/2023",76,"L8_D_8","L8","Drought","RGB1/RGB2",20081471.28
"10/26/2023",76,"L8_C_8","L8","Control","RGB1/RGB2",48661410.5
"10/26/2023",76,"L9_C_16","L9","Control","RGB1/RGB2",36848027.85
"10/26/2023",76,"L7_D_16","L7","Drought","RGB1/RGB2",5395816.644
"10/26/2023",76,"L9_D_2","L9","Drought","RGB1/RGB2",17676711.02
"10/26/2023",76,"L2_C_3","L2","Control","RGB1/RGB2",34126714.85
"10/26/2023",76,"L4_C_5","L4","Control","RGB1/RGB2",33825264.23
"10/26/2023",76,"L6_D_11","L6","Drought","RGB1/RGB2",15381818.7
"10/26/2023",76,"L9_C_6","L9","Control","RGB1/RGB2",28837457.35
"10/26/2023",76,"L7_C_2","L7","Control","RGB1/RGB2",40962411.59
"10/26/2023",76,"L8_C_18","L8","Control","RGB1/RGB2",44198164.05
"10/26/2023",76,"L4_C_6","L4","Control","RGB1/RGB2",31407065.57
"10/26/2023",76,"L7_C_16","L7","Control","RGB1/RGB2",14151540.75
"10/26/2023",76,"L9_C_9","L9","Control","RGB1/RGB2",36141116.15
"10/26/2023",76,"L8_C_5","L8","Control","RGB1/RGB2",38023293.86
"10/26/2023",76,"L7_D_11","L7","Drought","RGB1/RGB2",18220829.07
"10/26/2023",76,"L6_C_3","L6","Control","RGB1/RGB2",33832187.74
"10/26/2023",76,"L8_C_9","L8","Control","RGB1/RGB2",44180351.77
"10/26/2023",76,"L1_C_20","L1","Control","RGB1/RGB2",49699545.1
"10/30/2023",80,"L6_D_5","L6","Drought","RGB1/RGB2",19295727.09
"10/30/2023",80,"L9_D_14","L9","Drought","RGB1/RGB2",8346254.179
"10/30/2023",80,"L9_D_4","L9","Drought","RGB1/RGB2",25066896.79
"10/30/2023",80,"L4_C_3","L4","Control","RGB1/RGB2",31805058.55
"10/30/2023",80,"L9_C_3","L9","Control","RGB1/RGB2",31846199.97
"10/30/2023",80,"L7_D_16","L7","Drought","RGB1/RGB2",6042395.408
"10/30/2023",80,"L9_D_11","L9","Drought","RGB1/RGB2",20898936.24
"10/30/2023",80,"L1_C_5","L1","Control","RGB1/RGB2",43061756.65
"10/30/2023",80,"L9_C_13","L9","Control","RGB1/RGB2",24154445.35
"10/30/2023",80,"L1_D_5","L1","Drought","RGB1/RGB2",25653309.44
"10/30/2023",80,"L9_C_15","L9","Control","RGB1/RGB2",27189255.68
"10/30/2023",80,"L8_C_1","L8","Control","RGB1/RGB2",59043180.81
"10/30/2023",80,"L1_C_4","L1","Control","RGB1/RGB2",61694773.9
"10/30/2023",80,"L6_D_12","L6","Drought","RGB1/RGB2",19187350.71
"10/30/2023",80,"L8_C_12","L8","Control","RGB1/RGB2",48583911.17
"10/30/2023",80,"L1_D_4","L1","Drought","RGB1/RGB2",9081630.429
"10/30/2023",80,"L6_C_7","L6","Control","RGB1/RGB2",38294477.6
"10/30/2023",80,"L6_C_5","L6","Control","RGB1/RGB2",39993453.44
"10/30/2023",80,"L1_C_3","L1","Control","RGB1/RGB2",58078733.3
"10/30/2023",80,"L7_C_14","L7","Control","RGB1/RGB2",47705071.55
"10/30/2023",80,"L1_C_6","L1","Control","RGB1/RGB2",59125899.42
"10/30/2023",80,"L3_D_2","L3","Drought","RGB1/RGB2",15841713.64
"10/30/2023",80,"L6_D_10","L6","Drought","RGB1/RGB2",18173825.91
"10/30/2023",80,"L1_D_9","L1","Drought","RGB1/RGB2",27412272.65
"10/30/2023",80,"L5_D_5","L5","Drought","RGB1/RGB2",27200655.6
"10/30/2023",80,"L7_D_19","L7","Drought","RGB1/RGB2",28738398.19
"10/30/2023",80,"L8_C_9","L8","Control","RGB1/RGB2",46546825.99
"10/30/2023",80,"L2_D_5","L2","Drought","RGB1/RGB2",10495975.81
"10/30/2023",80,"L8_C_14","L8","Control","RGB1/RGB2",37926831.65
"10/30/2023",80,"L9_D_8","L9","Drought","RGB1/RGB2",9260594.769
"10/30/2023",80,"L7_D_7","L7","Drought","RGB1/RGB2",25839504.65
"10/30/2023",80,"L9_C_2","L9","Control","RGB1/RGB2",36467615.29
"10/30/2023",80,"L1_C_9","L1","Control","RGB1/RGB2",41020824.72
"10/30/2023",80,"L7_C_6","L7","Control","RGB1/RGB2",46660230.61
"10/30/2023",80,"L3_C_2","L3","Control","RGB1/RGB2",40959058.01
"10/30/2023",80,"L6_D_18","L6","Drought","RGB1/RGB2",18417503.71
"10/30/2023",80,"L3_D_7","L3","Drought","RGB1/RGB2",24089476.4
"10/30/2023",80,"L2_D_8","L2","Drought","RGB1/RGB2",9744036.234
"10/30/2023",80,"L6_C_1","L6","Control","RGB1/RGB2",38557770.04
"10/30/2023",80,"L6_D_11","L6","Drought","RGB1/RGB2",18949801.9
"10/30/2023",80,"L2_D_9","L2","Drought","RGB1/RGB2",14407944.56
"10/30/2023",80,"L9_D_20","L9","Drought","RGB1/RGB2",23567713.69
"10/30/2023",80,"L9_C_7","L9","Control","RGB1/RGB2",26062234.61
"10/30/2023",80,"L8_C_11","L8","Control","RGB1/RGB2",50723223.99
"10/30/2023",80,"L3_D_3","L3","Drought","RGB1/RGB2",30307815.34
"10/30/2023",80,"L9_D_13","L9","Drought","RGB1/RGB2",6911041.196
"10/30/2023",80,"L9_D_18","L9","Drought","RGB1/RGB2",8499387.748
"10/30/2023",80,"L9_C_12","L9","Control","RGB1/RGB2",30556228.2
"10/30/2023",80,"L3_D_5","L3","Drought","RGB1/RGB2",30823890.65
"10/30/2023",80,"L8_D_5","L8","Drought","RGB1/RGB2",24584111.62
"10/30/2023",80,"L1_D_10","L1","Drought","RGB1/RGB2",27184406.22
"10/30/2023",80,"L7_C_2","L7","Control","RGB1/RGB2",47265557.83
"10/30/2023",80,"L7_D_8","L7","Drought","RGB1/RGB2",4460172.15
"10/30/2023",80,"L4_D_6","L4","Drought","RGB1/RGB2",9597535.047
"10/30/2023",80,"L1_D_16","L1","Drought","RGB1/RGB2",9922974.099
"10/30/2023",80,"L2_C_8","L2","Control","RGB1/RGB2",37777961.66
"10/30/2023",80,"L8_D_10","L8","Drought","RGB1/RGB2",22997150.94
"10/30/2023",80,"L9_C_14","L9","Control","RGB1/RGB2",36463579.1
"10/30/2023",80,"L7_C_20","L7","Control","RGB1/RGB2",48443516.24
"10/30/2023",80,"L2_D_7","L2","Drought","RGB1/RGB2",7868043.682
"10/30/2023",80,"L3_C_9","L3","Control","RGB1/RGB2",60759428.83
"10/30/2023",80,"L6_C_6","L6","Control","RGB1/RGB2",39834226.67
"10/30/2023",80,"L7_C_19","L7","Control","RGB1/RGB2",17093194.17
"10/30/2023",80,"L5_C_2","L5","Control","RGB1/RGB2",54489763.53
"10/30/2023",80,"L6_C_4","L6","Control","RGB1/RGB2",46325391.15
"10/30/2023",80,"L9_C_20","L9","Control","RGB1/RGB2",41849612.39
"10/30/2023",80,"L9_C_16","L9","Control","RGB1/RGB2",34111806.23
"10/30/2023",80,"L8_D_14","L8","Drought","RGB1/RGB2",21532414.84
"10/30/2023",80,"L7_D_12","L7","Drought","RGB1/RGB2",5837789.974
"10/30/2023",80,"L8_C_6","L8","Control","RGB1/RGB2",42278035.51
"10/30/2023",80,"L7_C_11","L7","Control","RGB1/RGB2",23101841.84
"10/30/2023",80,"L1_C_18","L1","Control","RGB1/RGB2",41846463.86
"10/30/2023",80,"L9_C_8","L9","Control","RGB1/RGB2",34164390.59
"10/30/2023",80,"L7_C_5","L7","Control","RGB1/RGB2",45520451.72
"10/30/2023",80,"L1_C_11","L1","Control","RGB1/RGB2",56212387.22
"10/30/2023",80,"L1_C_13","L1","Control","RGB1/RGB2",47621582.34
"10/30/2023",80,"L3_C_4","L3","Control","RGB1/RGB2",13206215.24
"10/30/2023",80,"L9_D_19","L9","Drought","RGB1/RGB2",24875900.06
"10/30/2023",80,"L1_D_18","L1","Drought","RGB1/RGB2",9952700.043
"10/30/2023",80,"L1_C_12","L1","Control","RGB1/RGB2",52223120.04
"10/30/2023",80,"L7_D_5","L7","Drought","RGB1/RGB2",26792358.94
"10/30/2023",80,"L6_D_9","L6","Drought","RGB1/RGB2",20757652.28
"10/30/2023",80,"L5_C_6","L5","Control","RGB1/RGB2",56799083.23
"10/30/2023",80,"L6_C_13","L6","Control","RGB1/RGB2",41463824.64
"10/30/2023",80,"L5_D_6","L5","Drought","RGB1/RGB2",20490600.34
"10/30/2023",80,"L1_C_2","L1","Control","RGB1/RGB2",57416896.26
"10/30/2023",80,"L1_D_2","L1","Drought","RGB1/RGB2",31253369.78
"10/30/2023",80,"L8_C_16","L8","Control","RGB1/RGB2",52463386.62
"10/30/2023",80,"L7_D_6","L7","Drought","RGB1/RGB2",1835356.158
"10/30/2023",80,"L5_C_8","L5","Control","RGB1/RGB2",65016975.44
"10/30/2023",80,"L7_C_17","L7","Control","RGB1/RGB2",34242031.78
"10/30/2023",80,"L9_D_3","L9","Drought","RGB1/RGB2",8024478.292
"10/30/2023",80,"L2_D_3","L2","Drought","RGB1/RGB2",4135112.251
"10/30/2023",80,"L9_C_1","L9","Control","RGB1/RGB2",34314882.08
"10/30/2023",80,"L6_C_2","L6","Control","RGB1/RGB2",40704237.46
"10/30/2023",80,"L5_C_5","L5","Control","RGB1/RGB2",41709986.69
"10/30/2023",80,"L8_D_12","L8","Drought","RGB1/RGB2",10121071.04
"10/30/2023",80,"L3_C_8","L3","Control","RGB1/RGB2",37605675.49
"10/30/2023",80,"L2_D_4","L2","Drought","RGB1/RGB2",9478828.862
"10/30/2023",80,"L7_D_15","L7","Drought","RGB1/RGB2",28034367.26
"10/30/2023",80,"L8_C_15","L8","Control","RGB1/RGB2",53699411.38
"10/30/2023",80,"L1_D_19","L1","Drought","RGB1/RGB2",11677403.82
"10/30/2023",80,"L6_C_18","L6","Control","RGB1/RGB2",43888916.33
"10/30/2023",80,"L9_D_2","L9","Drought","RGB1/RGB2",24992989.36
"10/30/2023",80,"L9_D_17","L9","Drought","RGB1/RGB2",7265162.24
"10/30/2023",80,"L7_D_10","L7","Drought","RGB1/RGB2",4216730.533
"10/30/2023",80,"L1_D_13","L1","Drought","RGB1/RGB2",12733864.71
"10/30/2023",80,"L7_C_16","L7","Control","RGB1/RGB2",14391581.79
"10/30/2023",80,"L4_D_5","L4","Drought","RGB1/RGB2",4810152.466
"10/30/2023",80,"L1_C_15","L1","Control","RGB1/RGB2",61407667.83
"10/30/2023",80,"L3_C_6","L3","Control","RGB1/RGB2",57549799.56
"10/30/2023",80,"L3_D_6","L3","Drought","RGB1/RGB2",31271932.63
"10/30/2023",80,"L3_D_1","L3","Drought","RGB1/RGB2",15205140.65
"10/30/2023",80,"L8_C_5","L8","Control","RGB1/RGB2",37819666.49
"10/30/2023",80,"L9_C_4","L9","Control","RGB1/RGB2",28184143.94
"10/30/2023",80,"L7_C_9","L7","Control","RGB1/RGB2",25564828.15
"10/30/2023",80,"L7_D_1","L7","Drought","RGB1/RGB2",6749626.705
"10/30/2023",80,"L8_D_11","L8","Drought","RGB1/RGB2",12299859.81
"10/30/2023",80,"L6_D_2","L6","Drought","RGB1/RGB2",24864630.33
"10/30/2023",80,"L2_C_3","L2","Control","RGB1/RGB2",33843168.87
"10/30/2023",80,"L1_D_17","L1","Drought","RGB1/RGB2",25558361.63
"10/30/2023",80,"L4_D_2","L4","Drought","RGB1/RGB2",9447746.914
"10/30/2023",80,"L5_C_4","L5","Control","RGB1/RGB2",11152313.97
"10/30/2023",80,"L8_C_19","L8","Control","RGB1/RGB2",19683704.21
"10/30/2023",80,"L8_D_2","L8","Drought","RGB1/RGB2",25576689.63
"10/30/2023",80,"L7_D_14","L7","Drought","RGB1/RGB2",4386661.579
"10/30/2023",80,"L6_D_16","L6","Drought","RGB1/RGB2",20873572.8
"10/30/2023",80,"L6_C_15","L6","Control","RGB1/RGB2",48167616.78
"10/30/2023",80,"L1_C_8","L1","Control","RGB1/RGB2",52402771.8
"10/30/2023",80,"L8_C_18","L8","Control","RGB1/RGB2",48933016.38
"10/30/2023",80,"L8_D_18","L8","Drought","RGB1/RGB2",8043245.323
"10/30/2023",80,"L9_D_10","L9","Drought","RGB1/RGB2",8600357.916
"10/30/2023",80,"L9_C_6","L9","Control","RGB1/RGB2",27666185.87
"10/30/2023",80,"L9_D_5","L9","Drought","RGB1/RGB2",8283260.126
"10/30/2023",80,"L6_C_16","L6","Control","RGB1/RGB2",36521607.78
"10/30/2023",80,"L7_D_20","L7","Drought","RGB1/RGB2",7270294.658
"10/30/2023",80,"L6_C_8","L6","Control","RGB1/RGB2",42592086.6
"10/30/2023",80,"L9_D_6","L9","Drought","RGB1/RGB2",14411480.85
"10/30/2023",80,"L1_D_8","L1","Drought","RGB1/RGB2",25851777.88
"10/30/2023",80,"L8_C_2","L8","Control","RGB1/RGB2",36676739.38
"10/30/2023",80,"L4_C_9","L4","Control","RGB1/RGB2",26731863.8
"10/30/2023",80,"L8_D_19","L8","Drought","RGB1/RGB2",29824661.91
"10/30/2023",80,"L6_D_8","L6","Drought","RGB1/RGB2",19695391.75
"10/30/2023",80,"L1_C_19","L1","Control","RGB1/RGB2",53195887.75
"10/30/2023",80,"L2_C_6","L2","Control","RGB1/RGB2",34699527.7
"10/30/2023",80,"L9_C_10","L9","Control","RGB1/RGB2",31128966.44
"10/30/2023",80,"L8_D_13","L8","Drought","RGB1/RGB2",27948953.45
"10/30/2023",80,"L9_C_9","L9","Control","RGB1/RGB2",35048594.34
"10/30/2023",80,"L7_D_13","L7","Drought","RGB1/RGB2",7052804.593
"10/30/2023",80,"L9_D_1","L9","Drought","RGB1/RGB2",16645223.58
"10/30/2023",80,"L9_C_5","L9","Control","RGB1/RGB2",36928258.27
"10/30/2023",80,"L2_D_6","L2","Drought","RGB1/RGB2",5679868.151
"10/30/2023",80,"L9_D_9","L9","Drought","RGB1/RGB2",8763681.699
"10/30/2023",80,"L8_D_9","L8","Drought","RGB1/RGB2",31722589.58
"10/30/2023",80,"L7_C_4","L7","Control","RGB1/RGB2",18557653.08
"10/30/2023",80,"L8_C_10","L8","Control","RGB1/RGB2",37879536.22
"10/30/2023",80,"L5_C_1","L5","Control","RGB1/RGB2",26511217.29
"10/30/2023",80,"L4_D_8","L4","Drought","RGB1/RGB2",6655701.153
"10/30/2023",80,"L7_C_12","L7","Control","RGB1/RGB2",46606651.32
"10/30/2023",80,"L8_D_15","L8","Drought","RGB1/RGB2",26888875.93
"10/30/2023",80,"L1_C_16","L1","Control","RGB1/RGB2",59418138.47
"10/30/2023",80,"L8_C_20","L8","Control","RGB1/RGB2",42670669.53
"10/30/2023",80,"L7_D_3","L7","Drought","RGB1/RGB2",6222445.911
"10/30/2023",80,"L7_D_2","L7","Drought","RGB1/RGB2",9205193.461
"10/30/2023",80,"L1_C_7","L1","Control","RGB1/RGB2",27057996.37
"10/30/2023",80,"L7_C_18","L7","Control","RGB1/RGB2",11606795.5
"10/30/2023",80,"L7_C_13","L7","Control","RGB1/RGB2",23564816.93
"10/30/2023",80,"L9_C_18","L9","Control","RGB1/RGB2",45151968.53
"10/30/2023",80,"L5_D_9","L5","Drought","RGB1/RGB2",5337868.948
"10/30/2023",80,"L6_C_10","L6","Control","RGB1/RGB2",31041073.45
"10/30/2023",80,"L9_D_12","L9","Drought","RGB1/RGB2",21782005.73
"10/30/2023",80,"L7_C_8","L7","Control","RGB1/RGB2",48224750.92
"10/30/2023",80,"L2_C_2","L2","Control","RGB1/RGB2",34971039.75
"10/30/2023",80,"L8_C_7","L8","Control","RGB1/RGB2",50348779.63
"10/30/2023",80,"L1_D_11","L1","Drought","RGB1/RGB2",17500644.74
"10/30/2023",80,"L5_D_2","L5","Drought","RGB1/RGB2",23308790.62
"10/30/2023",80,"L2_C_7","L2","Control","RGB1/RGB2",31695220.58
"10/30/2023",80,"L4_C_4","L4","Control","RGB1/RGB2",28845631.88
"10/30/2023",80,"L5_C_7","L5","Control","RGB1/RGB2",27710513.23
"10/30/2023",80,"L4_C_8","L4","Control","RGB1/RGB2",36513304.87
"10/30/2023",80,"L9_C_19","L9","Control","RGB1/RGB2",31747488.72
"10/30/2023",80,"L2_C_4","L2","Control","RGB1/RGB2",38206039.21
"10/30/2023",80,"L1_D_15","L1","Drought","RGB1/RGB2",10756461.92
"10/30/2023",80,"L8_C_8","L8","Control","RGB1/RGB2",54644011.97
"10/30/2023",80,"L8_D_4","L8","Drought","RGB1/RGB2",11240003.55
"10/30/2023",80,"L4_D_9","L4","Drought","RGB1/RGB2",8755985.176
"10/30/2023",80,"L7_D_11","L7","Drought","RGB1/RGB2",26896393.47
"10/30/2023",80,"L6_D_14","L6","Drought","RGB1/RGB2",18661493.29
"10/30/2023",80,"L7_C_15","L7","Control","RGB1/RGB2",47573238.96
"10/30/2023",80,"L6_C_11","L6","Control","RGB1/RGB2",46048354.06
"10/30/2023",80,"L1_C_17","L1","Control","RGB1/RGB2",56414656.66
"10/30/2023",80,"L5_C_3","L5","Control","RGB1/RGB2",56508528.95
"10/30/2023",80,"L2_D_2","L2","Drought","RGB1/RGB2",10303738.9
"10/30/2023",80,"L4_C_6","L4","Control","RGB1/RGB2",28707024.99
"10/30/2023",80,"L8_D_16","L8","Drought","RGB1/RGB2",21392217.34
"10/30/2023",80,"L7_C_1","L7","Control","RGB1/RGB2",39939739.71
"10/30/2023",80,"L6_C_9","L6","Control","RGB1/RGB2",45777569.56
"10/30/2023",80,"L7_D_18","L7","Drought","RGB1/RGB2",24825554.67
"10/30/2023",80,"L2_C_1","L2","Control","RGB1/RGB2",30589399.45
"10/30/2023",80,"L7_C_10","L7","Control","RGB1/RGB2",24637078.54
"10/30/2023",80,"L2_C_5","L2","Control","RGB1/RGB2",33996078.3
"10/30/2023",80,"L8_D_20","L8","Drought","RGB1/RGB2",11132469.3
"10/30/2023",80,"L1_C_20","L1","Control","RGB1/RGB2",53857565.05
"10/30/2023",80,"L4_C_5","L4","Control","RGB1/RGB2",29424443.52
"10/30/2023",80,"L8_C_13","L8","Control","RGB1/RGB2",50954374.42
"10/30/2023",80,"L2_C_9","L2","Control","RGB1/RGB2",35434057.65
"10/30/2023",80,"L8_C_17","L8","Control","RGB1/RGB2",27765679.4
"10/30/2023",80,"L5_D_1","L5","Drought","RGB1/RGB2",7736823.651
"10/30/2023",80,"L9_C_11","L9","Control","RGB1/RGB2",35394195.28
"10/30/2023",80,"L6_D_4","L6","Drought","RGB1/RGB2",17559346.29
"10/30/2023",80,"L6_D_17","L6","Drought","RGB1/RGB2",18900597.34
"10/30/2023",80,"L9_C_17","L9","Control","RGB1/RGB2",44672179.67
"10/30/2023",80,"L3_D_8","L3","Drought","RGB1/RGB2",28706747.43
"10/30/2023",80,"L4_D_1","L4","Drought","RGB1/RGB2",10801506.93
"10/30/2023",80,"L5_D_8","L5","Drought","RGB1/RGB2",8816807.783
"10/30/2023",80,"L4_D_3","L4","Drought","RGB1/RGB2",10564524.65
"10/30/2023",80,"L5_C_9","L5","Control","RGB1/RGB2",39537417.64
"10/30/2023",80,"L7_C_7","L7","Control","RGB1/RGB2",42906233.41
"10/30/2023",80,"L3_C_5","L3","Control","RGB1/RGB2",41456923.54
"10/30/2023",80,"L1_C_1","L1","Control","RGB1/RGB2",42436143.37
"10/30/2023",80,"L1_D_14","L1","Drought","RGB1/RGB2",27468621.5
"10/30/2023",80,"L1_C_10","L1","Control","RGB1/RGB2",42312056.12
"10/30/2023",80,"L6_D_6","L6","Drought","RGB1/RGB2",18935080.09
"10/30/2023",80,"L8_D_8","L8","Drought","RGB1/RGB2",25992242.55
"10/30/2023",80,"L5_D_3","L5","Drought","RGB1/RGB2",9896979.657
"10/30/2023",80,"L6_D_15","L6","Drought","RGB1/RGB2",23001647.17
"10/30/2023",80,"L1_D_20","L1","Drought","RGB1/RGB2",21532046.54
"10/30/2023",80,"L1_D_1","L1","Drought","RGB1/RGB2",25694518.27
"10/30/2023",80,"L6_C_14","L6","Control","RGB1/RGB2",43168647.65
"10/30/2023",80,"L3_C_7","L3","Control","RGB1/RGB2",49943128.08
"10/30/2023",80,"L4_C_7","L4","Control","RGB1/RGB2",32204073.14
"10/30/2023",80,"L8_D_1","L8","Drought","RGB1/RGB2",12505760.56
"10/30/2023",80,"L9_D_15","L9","Drought","RGB1/RGB2",20601478.58
"10/30/2023",80,"L8_D_7","L8","Drought","RGB1/RGB2",23620536.16
"10/30/2023",80,"L7_D_17","L7","Drought","RGB1/RGB2",23470425.17
"10/30/2023",80,"L9_D_16","L9","Drought","RGB1/RGB2",13564501.98
